time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
2327,550.788,482.467,393.812,479.759,559.836,-100.37,417.823,619.999,729.247,
2328,550.443,482.374,393.712,479.476,559.606,-100.37,417.69,619.769,729.23,
2329,550.099,482.28,393.612,479.193,559.376,-100.37,417.557,619.539,729.213,
2330,549.792,482.187,393.512,478.909,559.146,-100.37,417.424,619.309,729.196,
2331,549.486,482.093,393.412,478.626,558.917,-100.37,417.292,619.079,729.179,
2332,549.18,482,393.312,478.343,558.687,-100.37,417.159,618.849,729.162,
2333,548.873,481.906,393.212,478.06,558.457,-100.37,417.026,618.619,729.145,
2334,548.567,481.813,393.112,477.776,558.227,-100.37,416.919,618.389,729.127,
2335,548.222,481.719,393.012,477.776,557.997,-100.37,416.813,618.159,729.11,
2336,547.877,481.626,392.912,477.776,557.767,-100.37,416.707,617.929,729.093,
2337,547.533,481.532,392.812,477.776,557.537,-100.37,416.6,617.699,729.076,
2338,547.226,481.439,392.712,477.776,557.307,-100.37,416.58,617.469,729.059,
2339,546.92,481.345,392.612,477.521,557.077,-100.37,416.58,617.239,729.042,
2340,546.614,481.252,392.512,477.266,556.847,-100.37,416.58,617.009,729.025,
2341,546.307,481.158,392.412,477.011,556.617,-100.37,416.58,616.779,729.008,
2342,546.001,481.065,392.312,476.728,556.387,-100.37,416.58,616.549,728.991,
2343,545.656,480.971,392.212,476.445,556.157,-100.37,416.58,616.319,728.974,
2344,545.311,480.659,392.112,476.162,555.927,-100.37,416.58,616.089,728.957,
2345,544.967,480.348,392.012,475.878,555.697,-100.37,416.447,615.859,728.939,
2346,544.66,480.05,391.912,475.595,555.467,-100.37,416.447,615.629,728.922,
2347,544.354,479.786,391.812,475.312,555.237,-100.37,416.447,615.399,728.905,
2348,544.048,479.474,391.712,475.028,555.007,-100.37,416.447,615.169,728.888,
2349,543.741,479.161,391.612,474.745,554.777,-100.37,416.447,614.939,728.871,
2350,543.435,478.849,391.512,474.235,554.547,-100.37,416.447,614.709,728.854,
2351,543.09,478.536,391.411,473.725,554.317,-100.37,416.447,614.479,728.837,
2352,542.745,478.224,391.311,473.215,554.087,-100.37,416.234,614.249,728.82,
2353,542.401,477.911,391.211,472.719,553.857,-100.37,416.069,614.019,728.803,
2354,542.094,477.599,391.111,472.265,553.627,-100.37,416.069,613.789,728.786,
2355,541.788,476.849,391.011,471.811,553.397,-100.37,416.069,613.559,728.769,
2356,541.482,476.099,390.911,471.357,553.167,-100.37,416.069,613.329,728.751,
2357,541.175,475.349,390.811,471.091,552.937,-100.37,416.069,613.099,728.734,
2358,540.869,474.599,390.711,471.091,552.707,-100.37,416.069,612.869,728.717,
2359,540.524,473.849,390.611,471.091,552.477,-100.37,416.069,612.639,728.7,
2360,540.18,473.099,390.511,471.091,552.247,-100.37,416.069,612.409,728.683,
2361,539.835,472.349,390.411,471.091,552.017,-100.37,415.856,612.179,728.666,
2362,539.528,471.6,390.311,471.091,551.787,-100.37,415.643,611.949,728.649,
2363,539.222,470.85,390.211,471.091,551.557,-100.37,415.431,611.719,728.632,
2364,538.916,470.1,390.111,471.091,551.327,-100.37,415.218,611.489,728.615,
2365,538.609,469.35,390.011,470.637,551.097,-100.37,414.979,611.259,728.598,
2366,538.303,468.6,389.911,470.184,550.867,-100.37,414.74,611.029,728.581,
2367,537.958,467.85,389.811,469.731,550.637,-100.37,414.501,610.799,728.563,
2368,537.614,467.1,389.711,469.278,550.407,-100.37,414.261,610.569,728.546,
2369,537.269,466.35,389.611,468.824,550.177,-100.37,414.049,610.339,728.529,
2370,536.962,466.043,389.511,468.522,549.947,-100.37,413.836,610.109,728.512,
2371,536.656,465.98,389.411,468.352,549.717,-100.37,413.623,609.879,728.495,
2372,536.35,465.918,389.311,468.153,549.487,-100.37,413.411,609.649,728.478,
2373,536.043,465.856,389.211,467.954,549.257,-100.37,413.198,609.419,728.469,
2374,535.737,465.762,389.111,467.918,549.027,-100.37,412.985,609.19,728.461,
2375,535.392,465.669,389.011,467.918,548.797,-100.37,412.773,608.96,728.452,
2376,535.048,465.575,388.911,467.748,548.567,-100.37,412.002,608.73,728.444,
2377,534.703,465.482,388.811,467.578,548.337,-100.37,411.231,608.5,728.435,
2378,534.396,465.388,388.711,467.408,548.107,-100.37,410.46,608.27,728.427,
2379,534.09,465.295,388.611,467.238,547.877,-100.37,409.689,608.04,728.418,
2380,533.784,465.201,388.511,467.068,547.647,-100.37,408.918,607.81,728.41,
2381,533.477,465.108,388.411,466.898,547.417,-100.37,408.148,607.58,728.401,
2382,533.171,465.014,388.311,466.728,547.188,-100.37,407.377,607.35,728.393,
2383,532.826,464.921,388.211,466.53,546.958,-100.37,406.606,607.12,728.384,
2384,532.482,464.827,388.111,466.331,546.728,-100.37,405.861,606.89,728.375,
2385,532.137,464.734,388.011,466.133,546.498,-100.37,405.117,606.66,728.367,
2386,531.831,464.64,387.911,465.935,546.268,-100.37,404.373,606.43,728.358,
2387,531.524,464.547,387.811,464.915,546.038,-100.37,403.629,606.2,728.35,
2388,531.218,464.453,387.711,463.895,545.808,-100.37,402.858,605.97,728.341,
2389,530.911,464.359,387.611,462.875,545.578,-100.37,402.087,605.74,728.333,
2390,530.605,463.892,387.511,461.856,545.348,-100.37,401.316,605.51,728.324,
2391,530.26,463.725,387.411,460.836,545.118,-100.37,400.545,605.28,728.316,
2392,529.916,463.632,387.311,459.816,544.888,-100.37,399.508,605.05,728.307,
2393,529.571,463.538,387.211,458.796,544.658,-100.37,398.472,604.82,728.299,
2394,529.265,463.097,387.111,458.513,544.428,-100.37,397.435,604.59,728.29,
2395,528.958,462.629,387.011,458.23,544.198,-100.37,396.398,604.36,728.281,
2396,528.652,462.162,386.911,457.946,543.968,-100.37,395.362,604.13,728.273,
2397,528.345,461.694,386.811,457.663,543.738,-100.37,394.325,603.9,728.256,
2398,528.039,461.227,386.711,457.38,543.508,-100.37,393.288,603.67,728.239,
2399,527.694,460.759,386.611,457.096,543.278,-100.37,392.225,603.44,728.222,
2400,527.35,460.291,386.511,456.813,543.048,-100.37,391.162,603.21,728.205,
2401,527.005,459.824,386.411,456.53,542.818,-100.37,390.099,602.98,728.188,
2402,526.699,459.356,386.311,456.53,542.588,-100.37,389.035,602.75,728.17,
2403,526.392,458.889,386.211,456.53,542.358,-100.37,387.999,602.52,728.153,
2404,526.086,458.421,386.111,456.53,542.128,-100.37,386.962,602.29,728.136,
2405,525.779,457.954,386.011,456.53,541.898,-100.37,385.925,602.06,728.119,
2406,525.473,457.486,385.911,456.275,541.668,-100.37,384.889,601.83,728.102,
2407,525.128,457.018,385.811,456.02,541.438,-100.37,383.852,601.6,728.085,
2408,524.784,456.551,385.711,455.765,541.208,-100.37,382.815,601.37,728.068,
2409,524.439,456.083,385.611,455.482,540.978,-100.37,381.779,601.14,728.051,
2410,524.133,455.616,385.511,455.198,540.748,-100.37,380.742,600.91,728.034,
2411,523.826,455.148,385.411,454.915,540.518,-100.37,380.529,600.68,728.017,
2412,523.52,454.681,385.311,454.632,540.288,-100.37,380.317,600.45,728,
2413,523.213,454.213,385.211,454.349,540.058,-100.37,380.104,600.22,727.982,
2414,522.907,453.746,385.111,454.065,539.828,-100.37,379.891,599.99,727.965,
2415,522.562,453.278,385.011,453.782,539.598,-100.37,379.705,599.76,727.948,
2416,522.218,452.81,384.911,453.499,539.368,-100.37,379.519,599.53,727.931,
2417,521.873,452.343,384.811,452.989,539.138,-100.37,379.333,599.3,727.914,
2418,521.567,451.875,384.711,452.479,538.908,-100.37,379.147,599.07,727.897,
2419,521.26,451.496,384.611,451.969,538.678,-100.37,378.934,598.84,727.88,
2420,520.954,451.401,384.511,451.459,538.448,-100.37,378.722,598.61,727.863,
2421,520.647,451.332,384.411,450.968,538.218,-100.37,378.509,598.38,727.846,
2422,520.341,451.27,384.311,450.514,537.988,-100.37,378.323,598.15,727.829,
2423,519.996,451.176,384.211,450.061,537.758,-100.37,378.137,597.92,727.812,
2424,519.652,451.083,384.111,449.844,537.528,-100.37,377.951,597.69,727.794,
2425,519.307,450.989,384.011,449.844,537.298,-100.37,377.822,597.461,727.777,
2426,519.001,450.896,383.911,449.844,537.068,-100.37,377.822,597.231,727.76,
2427,518.694,450.802,383.811,449.844,536.838,-100.37,377.822,597.001,727.743,
2428,518.388,450.709,383.711,449.844,536.608,-100.37,377.822,596.771,727.726,
2429,518.081,450.615,383.611,449.844,536.378,-100.37,377.687,596.541,727.709,
2430,517.775,450.522,383.511,449.844,536.148,-100.37,377.687,596.311,727.692,
2431,517.43,450.428,383.411,449.844,535.918,-100.37,377.687,596.081,727.675,
2432,517.086,450.335,383.311,449.391,535.688,-100.37,377.687,595.851,727.658,
2433,516.741,450.241,383.211,448.938,535.458,-100.37,377.687,595.621,727.641,
2434,516.435,450.147,383.111,448.485,535.229,-100.37,377.687,595.391,727.624,
2435,516.128,450.054,383.011,448.031,534.999,-100.37,377.687,595.161,727.606,
2436,515.822,449.96,382.911,447.578,534.769,-100.37,377.421,594.931,727.589,
2437,515.515,449.867,382.811,447.225,534.539,-100.37,377.154,594.701,727.572,
2438,515.209,449.773,382.711,447.055,534.309,-100.37,376.914,594.471,727.555,
2439,514.903,449.68,382.611,446.856,534.079,-100.37,376.914,594.241,727.538,
2440,514.558,449.368,382.511,446.672,533.849,-100.37,376.914,594.011,727.521,
2441,514.213,449.101,382.411,446.672,533.619,-100.37,376.914,593.781,727.504,
2442,513.907,449.008,382.311,446.672,533.389,-100.37,376.914,593.551,727.487,
2443,513.601,448.914,382.211,446.502,533.159,-100.37,376.914,593.321,727.47,
2444,513.294,448.602,382.111,446.332,532.929,-100.37,376.914,593.091,727.278,
2445,512.988,448.291,382.011,446.162,532.699,-100.37,376.648,592.861,727.085,
2446,512.681,447.979,381.911,445.992,532.469,-100.37,376.383,592.631,726.893,
2447,512.375,447.667,381.811,445.822,532.239,-100.37,376.117,592.401,726.701,
2448,512.03,447.356,381.711,445.652,532.009,-100.37,375.851,592.171,726.509,
2449,511.686,447.044,381.611,445.482,531.779,-100.37,375.638,591.941,726.317,
2450,511.379,446.732,381.511,445.283,531.549,-100.37,375.426,591.711,726.125,
2451,511.073,445.984,381.411,445.085,531.319,-100.37,375.213,591.481,725.933,
2452,510.766,445.236,381.311,444.887,531.089,-100.37,375,591.251,725.74,
2453,510.46,444.488,381.211,444.688,530.859,-100.37,374.735,591.021,725.548,
2454,510.154,443.74,381.111,443.669,530.629,-100.37,374.469,590.791,725.356,
2455,509.847,442.992,381.011,442.649,530.399,-100.37,374.203,590.561,725.164,
2456,509.503,442.244,380.911,441.629,530.169,-100.37,373.937,590.331,724.972,
2457,509.158,441.496,380.811,440.609,529.939,-100.37,373.698,590.101,724.78,
2458,508.851,440.748,380.711,439.589,529.709,-100.37,373.459,589.871,724.588,
2459,508.545,440,380.611,438.57,529.479,-100.37,373.219,589.641,724.396,
2460,508.239,439.251,380.511,437.55,529.249,-100.37,372.98,589.411,724.203,
2461,507.932,438.503,380.411,436.846,529.019,-100.37,372.741,589.181,724.011,
2462,507.626,437.755,380.311,436.591,528.789,-100.37,372.502,588.951,723.819,
2463,507.319,437.007,380.211,436.335,528.559,-100.37,372.263,588.721,723.627,
2464,506.975,436.259,380.111,436.08,528.329,-100.37,372.023,588.491,723.435,
2465,506.63,435.511,380.011,435.797,528.099,-100.37,371.439,588.261,723.243,
2466,506.324,435.157,379.911,435.513,527.869,-100.37,370.854,588.031,723.051,
2467,506.017,435.094,379.811,435.229,527.639,-100.37,370.269,587.801,722.858,
2468,505.711,435.032,379.711,434.946,527.409,-100.37,369.684,587.571,722.666,
2469,505.404,434.97,379.611,434.662,527.179,-100.37,369.126,587.341,722.474,
2470,505.098,434.876,379.511,434.547,526.949,-100.37,368.568,587.111,722.282,
2471,504.792,434.783,379.411,434.547,526.719,-100.37,368.009,586.881,722.09,
2472,504.447,434.689,379.311,434.547,526.489,-100.37,367.398,586.651,721.898,
2473,504.102,434.596,379.211,434.292,526.259,-100.37,366.787,586.421,721.706,
2474,503.796,434.502,379.111,434.037,526.029,-100.37,366.175,586.191,721.513,
2475,503.489,434.409,379.011,433.782,525.799,-100.37,365.564,585.961,721.321,
2476,503.183,434.315,378.911,433.499,525.569,-100.37,365.006,585.732,721.129,
2477,502.877,434.222,378.811,433.216,525.339,-100.37,364.447,585.502,720.937,
2478,502.57,434.128,378.711,432.932,525.109,-100.37,363.889,585.272,720.745,
2479,502.264,434.035,378.611,432.649,524.879,-100.37,363.331,585.042,720.553,
2480,501.919,433.941,378.511,432.366,524.649,-100.37,362.746,584.812,720.361,
2481,501.574,433.848,378.411,432.082,524.419,-100.37,362.161,584.582,720.168,
2482,501.268,433.754,378.311,431.799,524.189,-100.37,361.577,584.352,719.976,
2483,500.962,433.661,378.211,431.516,523.959,-100.37,360.992,584.122,719.784,
2484,500.655,433.567,378.111,431.006,523.729,-100.37,360.46,583.892,719.592,
2485,500.349,433.474,378.011,430.496,523.5,-100.37,359.928,583.662,719.4,
2486,500.043,433.006,377.911,430.125,523.27,-100.37,359.397,583.432,719.208,
2487,499.736,432.76,377.811,430.125,523.04,-100.37,358.865,583.202,719.016,
2488,499.391,432.666,377.711,429.671,522.81,-100.37,358.307,582.972,718.823,
2489,499.047,432.572,377.611,429.217,522.58,-100.37,357.749,582.742,718.631,
2490,498.702,432.104,377.511,428.764,522.35,-100.37,357.19,582.512,718.439,
2491,498.396,431.635,377.411,428.31,522.12,-100.37,356.632,582.282,718.247,
2492,498.089,431.166,377.311,427.99,521.89,-100.37,356.074,582.052,718.055,
2493,497.783,430.698,377.211,427.99,521.66,-100.37,355.516,581.822,717.863,
2494,497.476,430.229,377.111,427.861,521.43,-100.37,354.958,581.592,717.671,
2495,497.17,429.76,377.011,427.861,521.2,-100.37,354.399,581.362,717.479,
2496,496.825,429.292,376.911,427.861,520.97,-100.37,353.841,581.132,717.286,
2497,496.481,428.823,376.811,427.861,520.74,-100.37,353.283,580.902,717.094,
2498,496.136,428.354,376.711,427.861,520.51,-100.37,352.725,580.672,716.902,
2499,495.83,427.885,376.611,427.408,520.28,-100.37,352.193,580.442,716.71,
2500,495.523,427.417,376.511,426.955,520.05,-100.37,351.661,580.212,716.518,
2501,495.217,426.948,376.411,426.502,519.82,-100.37,351.13,579.982,716.326,
2502,494.91,426.479,376.311,426.268,519.59,-100.37,350.598,579.752,716.134,
2503,494.604,426.011,376.211,426.098,519.36,-100.37,350.465,579.522,715.941,
2504,494.259,425.542,376.111,425.928,519.13,-100.37,350.332,579.292,715.749,
2505,493.915,425.073,376.011,425.758,518.9,-100.37,350.199,579.062,715.557,
2506,493.57,424.605,375.911,425.559,518.67,-100.37,350.066,578.832,715.365,
2507,493.263,424.136,375.811,425.361,518.44,-100.37,349.934,578.602,715.173,
2508,492.957,423.667,375.711,425.162,518.21,-100.37,349.801,578.372,714.981,
2509,492.651,423.199,375.611,424.964,517.98,-100.37,349.668,578.142,714.789,
2510,492.344,422.73,375.511,424.519,517.75,-100.37,349.592,577.912,714.596,
2511,492.038,422.261,375.411,424.349,517.52,-100.37,349.592,577.682,714.404,
2512,491.693,421.793,375.311,424.179,517.29,-100.37,349.592,577.452,714.212,
2513,491.349,421.324,375.211,424.009,517.06,-100.37,349.592,577.222,714.02,
2514,491.004,420.855,375.111,423.839,516.83,-100.37,349.592,576.992,713.828,
2515,490.697,420.621,375.01,423.669,516.6,-100.37,349.592,576.762,713.636,
2516,490.391,420.526,374.91,423.499,516.37,-100.37,349.592,576.532,713.448,
2517,490.085,420.446,374.81,423.3,516.14,-100.37,349.592,576.302,713.26,
2518,489.778,420.384,374.71,423.102,515.91,-100.37,349.592,576.072,713.072,
2519,489.472,420.321,374.61,422.904,515.68,-100.37,349.592,575.842,712.884,
2520,489.127,420.228,374.51,422.706,515.45,-100.37,349.492,575.612,712.696,
2521,488.782,420.134,374.41,421.686,515.22,-100.37,349.492,575.382,712.509,
2522,488.438,420.041,374.31,420.666,514.99,-100.37,349.492,575.152,712.321,
2523,488.131,419.947,374.21,419.646,514.76,-100.37,349.492,574.922,712.133,
2524,487.825,419.854,374.11,418.626,514.53,-100.37,349.492,574.692,711.945,
2525,487.519,419.76,374.01,417.607,514.3,-100.37,349.492,574.462,711.757,
2526,487.212,419.667,373.91,416.587,514.07,-100.37,349.492,574.232,711.569,
2527,486.906,419.573,373.81,415.567,513.84,-100.37,349.492,574.003,711.381,
2528,486.561,419.48,373.71,415.549,513.61,-100.37,349.278,573.773,711.193,
2529,486.216,419.386,373.61,415.294,513.38,-100.37,349.065,573.543,711.006,
2530,485.872,419.293,373.51,415.038,513.15,-100.37,348.851,573.313,710.818,
2531,485.565,419.199,373.41,414.783,512.92,-100.37,348.711,573.083,710.63,
2532,485.259,419.106,373.31,414.5,512.69,-100.37,348.711,572.853,710.442,
2533,484.952,419.012,373.21,414.216,512.46,-100.37,348.711,572.623,710.254,
2534,484.646,418.919,373.11,413.933,512.23,-100.37,348.711,572.393,710.066,
2535,484.34,418.825,373.01,413.649,512,-100.37,348.711,572.163,709.878,
2536,483.995,418.514,372.91,413.365,511.77,-100.37,348.711,571.933,709.691,
2537,483.65,418.202,372.81,413.082,511.54,-100.37,348.711,571.703,709.503,
2538,483.306,417.98,372.71,412.798,511.31,-100.37,348.498,571.473,709.315,
2539,482.999,417.887,372.61,412.564,511.08,-100.37,348.285,571.243,709.127,
2540,482.693,417.651,372.51,412.309,510.85,-100.37,348.073,571.013,708.935,
2541,482.386,417.339,372.41,412.054,510.62,-100.37,347.86,570.783,708.743,
2542,482.08,417.027,372.31,411.799,510.39,-100.37,347.621,570.553,708.551,
2543,481.774,416.715,372.21,411.544,510.16,-100.37,347.382,570.323,708.358,
2544,481.429,416.404,372.11,411.261,509.93,-100.37,347.143,570.093,708.166,
2545,481.084,416.092,372.01,410.978,509.7,-100.37,346.93,569.863,707.974,
2546,480.74,415.78,371.91,410.694,509.47,-100.37,346.717,569.633,707.782,
2547,480.433,415.032,371.81,410.411,509.24,-100.37,346.505,569.403,707.59,
2548,480.127,414.284,371.71,410.128,509.01,-100.37,346.292,569.173,707.398,
2549,479.82,413.536,371.61,409.845,508.78,-100.37,346.079,568.943,707.206,
2550,479.514,412.788,371.51,409.561,508.55,-100.37,345.867,568.713,707.013,
2551,479.208,412.04,371.41,409.051,508.32,-100.37,345.654,568.483,706.821,
2552,478.863,411.292,371.31,408.828,508.09,-100.37,345.441,568.253,706.629,
2553,478.518,410.544,371.21,408.828,507.86,-100.37,344.67,568.023,706.437,
2554,478.173,409.796,371.11,408.828,507.63,-100.37,343.9,567.793,706.245,
2555,477.867,409.048,371.01,408.374,507.4,-100.37,343.129,567.563,706.053,
2556,477.561,408.3,370.91,407.921,507.17,-100.37,342.358,567.333,705.861,
2557,477.254,407.551,370.81,407.467,506.94,-100.37,341.587,567.103,705.668,
2558,476.948,406.803,370.71,407.013,506.71,-100.37,340.816,566.873,705.476,
2559,476.641,406.055,370.61,406.559,506.48,-100.37,340.045,566.643,705.284,
2560,476.297,405.307,370.51,406.106,506.25,-100.37,339.274,566.413,705.092,
2561,475.952,404.559,370.41,405.907,506.02,-100.37,338.53,566.183,704.9,
2562,475.607,404.302,370.31,405.907,505.79,-100.37,337.786,565.953,704.708,
2563,475.301,404.24,370.21,405.907,505.56,-100.37,337.041,565.723,704.516,
2564,474.995,404.177,370.11,405.907,505.33,-100.37,336.297,565.493,704.392,
2565,474.688,404.115,370.01,405.907,505.1,-100.37,335.526,565.263,704.268,
2566,474.382,404.021,369.91,405.482,504.87,-100.37,334.755,565.033,704.144,
2567,474.075,403.928,369.81,405.312,504.64,-100.37,333.985,564.803,704.02,
2568,473.731,403.834,369.71,405.142,504.41,-100.37,332.959,564.573,703.896,
2569,473.386,403.741,369.61,404.971,504.18,-100.37,331.924,564.343,703.773,
2570,473.041,403.647,369.51,404.801,503.95,-100.37,330.89,564.113,703.649,
2571,472.735,403.554,369.41,404.631,503.72,-100.37,329.856,563.883,703.525,
2572,472.429,403.46,369.31,404.461,503.49,-100.37,328.822,563.653,703.401,
2573,472.122,403.367,369.21,404.262,503.26,-100.37,327.788,563.423,703.277,
2574,471.816,403.273,369.11,404.064,503.03,-100.37,326.754,563.193,703.153,
2575,471.509,403.18,369.01,403.865,502.8,-100.37,325.72,562.963,703.03,
2576,471.165,403.086,368.91,403.667,502.57,-100.37,324.686,562.733,702.906,
2577,470.82,402.993,368.81,402.646,502.34,-100.37,323.625,562.503,702.782,
2578,470.475,402.899,368.71,402.394,502.11,-100.37,322.565,562.273,702.658,
2579,470.169,402.806,368.61,402.224,501.88,-100.37,321.504,562.044,702.534,
2580,469.862,402.712,368.51,402.054,501.65,-100.37,320.444,561.814,702.41,
2581,469.556,402.619,368.41,401.884,501.42,-100.37,319.409,561.584,702.286,
2582,469.25,402.525,368.31,401.714,501.19,-100.37,318.375,561.354,702.163,
2583,468.943,402.058,368.21,401.544,500.96,-100.37,317.341,561.124,702.039,
2584,468.599,401.732,368.11,401.374,500.73,-100.37,316.307,560.894,701.915,
2585,468.254,401.638,368.01,401.176,500.5,-100.37,315.273,560.664,701.791,
2586,467.909,401.169,367.91,400.978,500.27,-100.37,314.239,560.434,701.667,
2587,467.603,400.701,367.81,400.779,500.04,-100.37,313.205,560.204,701.543,
2588,467.296,400.232,367.71,399.76,499.81,-100.37,312.993,559.974,701.415,
2589,466.99,399.763,367.61,398.74,499.58,-100.37,312.781,559.744,701.287,
2590,466.684,399.295,367.51,397.72,499.35,-100.37,312.569,559.514,701.159,
2591,466.377,398.826,367.41,396.7,499.12,-100.37,312.356,559.284,701.031,
2592,466.033,398.357,367.31,395.68,498.89,-100.37,312.171,559.054,700.903,
2593,465.688,397.889,367.21,394.66,498.66,-100.37,311.985,558.824,700.775,
2594,465.343,397.42,367.11,394.252,498.43,-100.37,311.8,558.594,700.647,
2595,465.037,396.951,367.01,394.252,498.2,-100.37,311.614,558.364,700.519,
2596,464.73,396.483,366.91,393.997,497.97,-100.37,311.402,558.134,700.39,
2597,464.424,396.014,366.81,393.742,497.74,-100.37,311.19,557.904,700.262,
2598,464.118,395.545,366.71,393.486,497.51,-100.37,310.978,557.674,700.134,
2599,463.811,395.077,366.61,393.203,497.28,-100.37,310.806,557.444,700.006,
2600,463.505,394.608,366.51,392.919,497.05,-100.37,310.806,557.214,699.878,
2601,463.16,394.139,366.41,392.636,496.82,-100.37,310.806,556.984,699.75,
2602,462.815,393.67,366.31,392.352,496.59,-100.37,310.806,556.754,699.622,
2603,462.509,393.202,366.21,392.069,496.36,-100.37,310.806,556.524,699.494,
2604,462.203,392.733,366.11,391.785,496.13,-100.37,310.637,556.294,699.366,
2605,461.896,392.264,366.01,391.501,495.9,-100.37,310.637,556.064,699.237,
2606,461.59,391.796,365.91,391.218,495.67,-100.37,310.637,555.834,699.109,
2607,461.283,391.327,365.81,390.707,495.44,-100.37,310.637,555.604,698.981,
2608,460.977,390.858,365.71,390.197,495.21,-100.37,310.637,555.374,698.853,
2609,460.632,390.39,365.61,389.873,494.98,-100.37,310.369,555.144,698.725,
2610,460.288,390.183,365.51,389.618,494.75,-100.37,310.102,554.914,698.597,
2611,459.981,390.09,365.41,389.335,494.52,-100.37,309.958,554.684,698.469,
2612,459.675,389.996,365.31,389.051,494.29,-100.37,309.691,554.454,698.341,
2613,459.368,389.934,365.21,388.768,494.06,-100.37,309.425,554.224,698.213,
2614,459.062,389.872,365.11,388.485,493.83,-100.37,309.29,553.994,698.084,
2615,458.756,389.809,365.01,388.202,493.6,-100.37,309.29,553.764,697.956,
2616,458.449,389.716,364.91,387.918,493.37,-100.37,309.29,553.534,697.828,
2617,458.104,389.622,364.81,387.635,493.14,-100.37,309.29,553.304,697.7,
2618,457.76,389.529,364.71,387.531,492.91,-100.37,309.29,553.074,697.572,
2619,457.453,389.435,364.61,387.531,492.68,-100.37,309.29,552.844,697.444,
2620,457.147,389.342,364.51,387.531,492.45,-100.37,309.29,552.614,697.316,
2621,456.841,389.248,364.41,387.531,492.22,-100.37,309.29,552.384,697.188,
2622,456.534,389.155,364.31,387.078,491.99,-100.37,309.175,552.154,697.06,
2623,456.228,389.061,364.21,386.624,491.76,-100.37,308.909,551.924,696.931,
2624,455.921,388.968,364.11,386.17,491.53,-100.37,308.644,551.694,696.803,
2625,455.577,388.874,364.01,385.716,491.299,-100.37,308.379,551.464,696.675,
2626,455.232,388.781,363.91,385.263,491.069,-100.37,308.114,551.234,696.547,
2627,454.926,388.687,363.81,384.809,490.839,-100.37,307.902,551.004,696.419,
2628,454.619,388.594,363.71,384.355,490.609,-100.37,307.69,550.774,696.291,
2629,454.313,388.5,363.61,384.355,490.379,-100.37,307.478,550.544,696.163,
2630,454.006,388.407,363.51,384.355,490.149,-100.37,307.265,550.315,696.035,
2631,453.7,388.313,363.41,384.355,489.919,-100.37,307,550.085,695.906,
2632,453.394,388.002,363.31,384.355,489.689,-100.37,306.735,549.855,695.778,
2633,453.049,387.69,363.21,384.185,489.459,-100.37,306.47,549.625,695.65,
2634,452.704,387.378,363.11,384.015,489.229,-100.37,306.205,549.395,695.522,
2635,452.398,387.067,363.01,383.845,488.999,-100.37,305.966,549.165,695.394,
2636,452.091,386.755,362.91,383.675,488.769,-100.37,305.728,548.935,695.27,
2637,451.785,386.443,362.81,383.504,488.539,-100.37,305.489,548.705,695.146,
2638,451.479,386.132,362.71,383.334,488.309,-100.37,305.25,548.475,695.023,
2639,451.172,385.702,362.61,383.164,488.079,-100.37,305.012,548.245,694.899,
2640,450.866,385.39,362.51,382.966,487.849,-100.37,304.773,548.015,694.775,
2641,450.521,385.078,362.41,382.767,487.619,-100.37,304.534,547.785,694.651,
2642,450.176,384.765,362.31,382.569,487.389,-100.37,303.951,547.555,694.527,
2643,449.87,384.015,362.21,382.37,487.159,-100.37,303.368,547.325,694.403,
2644,449.564,383.265,362.11,381.349,486.929,-100.37,302.784,547.095,694.279,
2645,449.257,382.515,362.01,380.328,486.699,-100.37,302.201,546.865,694.156,
2646,448.951,381.765,361.91,379.76,486.469,-100.37,301.644,546.635,694.032,
2647,448.645,381.016,361.81,379.59,486.239,-100.37,301.087,546.405,693.908,
2648,448.338,380.266,361.71,379.42,486.009,-100.37,300.531,546.175,693.784,
2649,447.993,379.516,361.61,379.25,485.779,-100.37,299.974,545.945,693.66,
2650,447.649,378.766,361.51,379.08,485.549,-100.37,299.364,545.715,693.536,
2651,447.304,378.016,361.41,378.91,485.319,-100.37,298.754,545.485,693.413,
2652,446.998,377.266,361.31,378.711,485.089,-100.37,298.144,545.255,693.289,
2653,446.691,376.516,361.21,378.513,484.859,-100.37,297.535,545.025,693.165,
2654,446.385,375.766,361.11,378.315,484.629,-100.37,296.978,544.795,693.041,
2655,446.078,375.016,361.01,377.295,484.399,-100.37,296.421,544.565,692.917,
2656,445.772,374.266,360.91,376.275,484.169,-100.37,295.864,544.335,692.793,
2657,445.427,373.516,360.81,375.255,483.939,-100.37,295.307,544.105,692.67,
2658,445.083,373.4,360.71,374.236,483.709,-100.37,294.724,543.875,692.546,
2659,444.738,373.306,360.61,373.216,483.479,-100.37,294.141,543.645,692.422,
2660,444.432,373.212,360.51,372.955,483.249,-100.37,293.557,543.415,692.294,
2661,444.125,373.119,360.41,372.955,483.019,-100.37,292.974,543.185,692.166,
2662,443.819,373.025,360.31,372.955,482.789,-100.37,292.444,542.955,692.038,
2663,443.512,372.931,360.21,372.7,482.559,-100.37,291.913,542.725,691.909,
2664,443.206,372.838,360.11,372.445,482.329,-100.37,291.383,542.495,691.781,
2665,442.861,372.744,360.01,372.19,482.099,-100.37,290.826,542.265,691.653,
